ID,Age,Education,Marital Status,Parental Status,Children,Kidhome,Teenhome,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,Clusters
4808,59,0,1,0,0,0,0,15759.0,17,297,12,1,2,5,6,0,3,1,0,2,1,0,7,1
5068,44,0,0,1,1,1,0,22804.0,26,333,75,14,1,7,2,1,1,2,0,2,1,0,9,1
7628,42,2,1,1,1,1,0,43050.0,76,103,10,30,5,24,6,3,8,2,0,4,2,0,5,1
7128,38,1,0,1,2,1,1,42997.0,15,204,91,4,0,5,0,1,5,1,0,2,1,0,7,2
2811,52,1,0,1,2,1,1,48918.0,62,78,21,52,0,9,0,0,1,1,0,4,2,0,4,2
3551,61,1,1,1,1,0,1,60033.0,198,92,28,62,1,57,19,11,48,2,1,5,2,0,2,2
1663,37,1,1,1,1,1,0,34043.0,49,247,97,20,2,14,3,0,10,2,0,2,1,0,9,1
5543,49,0,1,1,1,0,1,57811.0,802,370,49,545,7,114,37,21,78,7,2,11,5,1,5,3
1577,69,0,1,0,0,0,0,78569.0,1736,130,14,558,79,622,207,175,95,4,6,4,1,1,1,0
10641,37,0,0,1,2,1,1,7500.0,57,549,5,6,5,4,13,4,25,2,1,3,4,0,6,2
5336,44,1,1,1,1,1,0,157733.0,59,390,37,39,1,9,2,0,8,1,0,1,0,0,1,2
6024,62,0,1,0,0,0,0,94384.0,2302,482,62,1111,24,790,160,45,172,5,8,5,0,3,2,0
1878,30,2,1,0,0,0,0,23148.0,37,131,83,4,6,8,6,3,10,2,0,3,1,0,7,1
3099,45,0,0,1,2,1,1,44267.0,310,489,48,183,5,65,3,5,49,5,2,4,5,0,9,2
6055,36,0,1,0,0,0,0,71626.0,1305,605,94,546,72,376,94,145,72,5,5,8,1,1,3,0
5841,49,0,1,1,1,0,1,60894.0,832,366,61,606,7,155,10,0,54,10,3,8,5,0,7,3
3972,39,0,1,1,2,1,1,50200.0,401,452,70,266,6,51,8,6,64,7,1,5,6,0,8,2
4394,50,1,1,0,0,0,0,81051.0,1501,37,43,1142,29,249,38,29,14,5,5,12,1,2,2,0
5758,33,0,1,0,0,0,0,65169.0,1189,166,23,1074,0,69,0,0,46,10,4,13,1,4,6,0
6658,43,0,1,1,1,0,1,59868.0,1194,342,37,771,51,154,54,10,154,11,2,12,7,0,6,3
4603,55,1,1,1,1,0,1,65695.0,656,149,50,371,32,189,0,58,6,5,4,10,2,0,4,3
8427,59,1,0,0,0,0,0,64857.0,1540,583,78,556,14,717,210,0,43,7,5,10,1,0,4,0
10260,50,1,1,1,1,0,1,45143.0,311,307,74,202,5,74,11,5,14,6,1,5,3,0,7,2
7143,60,2,1,1,1,0,1,74805.0,820,235,14,209,162,209,41,162,37,4,7,10,5,0,2,3
8789,26,2,1,1,1,1,0,59060.0,274,169,77,35,40,111,36,40,12,3,1,7,3,0,4,1
6197,53,1,0,1,2,1,1,27238.0,57,435,39,37,0,17,0,0,3,3,0,3,3,0,9,2
4554,50,0,1,1,1,0,1,47009.0,448,271,89,171,45,73,59,10,90,3,2,8,4,0,4,3
4937,42,2,1,1,2,1,1,46094.0,44,19,62,12,2,20,3,2,5,1,0,3,1,0,7,2
1920,43,0,1,1,2,1,1,40321.0,102,335,59,44,4,21,6,0,27,3,0,3,2,0,7,2
8749,31,0,1,1,1,1,0,37235.0,61,148,68,20,2,9,4,6,20,1,1,2,1,0,4,1
1650,55,1,1,0,0,0,0,81843.0,1643,433,13,779,86,537,34,69,138,5,9,12,1,0,3,0
10377,57,1,1,1,1,0,1,46692.0,397,388,37,170,6,97,24,12,88,6,1,5,3,0,6,2
9206,47,0,1,1,1,0,1,77382.0,1121,173,36,491,48,231,112,105,134,5,7,12,2,1,1,0
10971,38,0,0,1,2,2,0,37774.0,473,664,28,173,8,107,7,2,176,7,2,3,4,1,9,1
6398,41,2,1,1,1,1,0,18393.0,50,92,2,7,10,13,16,0,4,3,0,3,2,0,8,1
9212,53,1,1,1,1,0,1,72828.0,1678,500,17,1205,0,235,19,14,205,6,3,13,6,0,7,3
7937,33,0,1,0,0,0,0,24711.0,58,72,86,10,7,25,6,3,7,3,0,3,1,0,7,1
839,40,1,1,1,1,1,0,45503.0,170,277,54,97,4,44,6,1,18,3,1,4,1,0,5,1
4246,33,1,0,0,0,0,0,6560.0,373,199,2,67,11,26,4,3,262,1,0,1,0,0,17,1
158,70,1,1,0,0,0,0,71604.0,1196,224,3,345,53,528,98,75,97,8,3,5,1,1,4,0
4832,36,0,1,1,1,1,0,27244.0,101,114,84,6,5,17,3,24,46,2,2,2,2,0,7,1
5621,46,0,1,1,2,1,1,48752.0,316,564,8,73,57,100,71,15,0,6,1,5,5,0,9,2
1945,53,0,1,1,1,0,1,71434.0,1400,284,4,711,36,217,172,96,168,7,4,7,3,2,4,3
5147,67,0,0,0,0,0,0,90842.0,1424,335,57,774,70,118,182,187,93,4,9,13,1,0,1,0
2535,37,1,1,1,1,1,0,88097.0,844,680,24,163,0,480,0,126,75,6,5,8,1,3,9,3
11039,40,0,1,1,1,0,1,51948.0,311,285,51,82,33,54,71,30,41,5,2,4,2,0,5,2
9495,33,0,1,0,0,0,0,71853.0,1149,417,29,358,108,413,141,97,32,2,8,6,1,0,1,0
9635,32,1,1,0,0,0,0,35876.0,129,70,13,66,2,40,4,3,14,3,1,3,1,0,6,1
2173,63,0,0,1,1,0,1,40049.0,32,256,23,13,6,7,0,3,3,1,0,3,1,0,6,2
942,33,0,0,1,1,1,0,39660.0,299,690,36,139,13,78,20,13,36,7,1,3,3,0,9,1
9386,53,0,1,1,1,0,1,50127.0,320,31,88,274,0,21,4,6,15,5,1,6,1,1,6,2
5510,38,1,1,1,1,0,1,43263.0,441,585,2,262,6,61,0,10,102,5,2,6,3,0,5,3
873,66,1,1,1,2,1,1,62845.0,1178,636,3,1099,0,45,0,0,34,3,4,10,11,1,8,3
2253,25,0,1,0,0,0,0,18929.0,85,498,15,32,0,8,23,4,18,1,0,4,1,0,6,1
5181,33,2,0,1,1,1,0,24367.0,24,466,58,2,4,2,0,11,5,1,0,2,1,0,9,1
979,40,0,0,1,1,1,0,33249.0,112,494,11,6,10,21,19,14,42,2,1,3,2,0,6,1
10390,56,2,1,1,1,0,1,26887.0,30,504,27,6,7,4,3,4,6,1,0,3,1,0,6,2
4698,32,1,1,0,0,0,0,50150.0,410,374,32,135,46,92,65,61,11,5,2,7,2,0,5,1
7793,39,0,1,1,1,0,1,62061.0,800,302,12,641,7,84,0,30,38,10,4,7,3,1,6,3
1745,53,1,0,0,0,0,0,85696.0,1313,422,88,714,76,395,116,0,12,4,6,9,1,0,1,0
10590,59,1,1,0,0,0,0,76542.0,1483,456,91,794,73,573,0,29,14,4,8,10,1,0,2,0
5080,22,0,0,0,0,0,0,70515.0,1258,251,12,420,0,452,182,64,140,6,6,4,1,0,2,0
8369,28,0,1,1,1,1,0,18227.0,28,598,21,1,2,7,4,3,11,0,1,2,1,0,8,1
5232,50,0,1,1,1,0,1,69139.0,227,153,23,86,12,75,33,15,6,4,1,5,1,0,4,2
2407,33,0,1,0,0,0,0,69109.0,1555,597,10,823,25,459,124,29,95,6,6,7,1,1,4,0
3834,53,0,0,1,1,0,1,69627.0,861,469,35,231,161,215,171,30,53,8,2,11,2,0,5,3
7912,37,0,1,1,1,1,0,38136.0,103,433,69,8,15,27,0,20,33,3,1,2,2,1,8,1
7712,69,1,0,0,0,0,0,62159.0,634,62,68,182,17,259,77,70,29,6,2,10,1,0,4,0
1065,52,0,0,0,0,0,0,80695.0,1918,182,85,557,129,984,193,37,18,5,8,5,1,0,2,0
7275,44,1,0,1,2,1,1,33316.0,131,268,34,79,1,31,4,4,12,2,1,4,3,0,6,2
1343,47,0,1,1,2,1,1,58554.0,586,641,55,368,24,68,38,0,88,8,2,6,6,0,7,3
1384,23,2,1,1,1,1,0,17256.0,62,218,10,6,4,14,8,8,22,2,1,2,2,1,8,1
9967,41,0,0,1,2,1,1,53034.0,447,395,30,160,15,196,15,11,50,6,1,7,8,0,8,2
6181,65,2,1,0,0,0,0,52203.0,939,698,36,488,21,238,56,108,28,8,7,11,1,0,6,0
10507,38,2,0,1,1,0,1,59601.0,797,339,14,691,7,69,0,7,23,2,2,7,4,1,8,3
2674,57,1,0,1,1,0,1,75154.0,1143,663,79,543,10,205,160,143,82,6,3,6,1,0,3,3
2698,39,0,0,1,1,0,1,47025.0,415,234,52,254,7,108,20,0,26,6,3,5,3,0,6,2
3231,42,0,1,1,1,1,0,37971.0,30,216,97,5,4,10,2,2,7,1,0,3,1,0,8,1
4096,47,1,0,1,1,1,0,41335.0,187,185,24,112,19,21,16,14,5,4,1,4,3,0,7,1
10476,57,0,1,1,1,0,1,67267.0,251,47,0,134,11,59,15,2,30,3,2,5,1,0,2,2
5948,40,0,0,1,1,0,1,57338.0,237,61,96,143,6,52,11,8,17,4,1,5,2,0,5,2
9140,55,2,1,1,2,1,1,50523.0,91,186,89,51,4,24,4,7,1,2,0,4,2,0,6,2
10258,50,1,0,1,3,2,1,35791.0,35,419,94,27,0,5,0,0,3,1,0,3,2,0,8,2
5675,55,1,0,1,1,0,1,50611.0,493,633,98,459,0,24,6,0,4,4,5,7,6,1,6,3
4743,46,1,1,1,1,0,1,56242.0,971,483,72,689,8,167,11,8,88,8,4,11,5,0,6,3
8805,55,0,0,1,1,0,1,48904.0,371,574,1,283,10,38,0,13,27,7,2,4,4,0,8,2
1542,40,0,0,1,3,1,2,56243.0,396,181,26,347,0,35,4,3,7,4,2,8,6,0,5,2
6770,30,0,1,1,1,1,0,21355.0,68,313,5,5,13,14,0,5,31,2,1,2,2,1,6,1
8773,44,1,1,1,1,0,1,57420.0,322,369,22,280,0,18,0,0,24,5,1,6,3,1,7,2
10420,60,1,0,1,1,0,1,46390.0,222,55,56,95,14,64,2,9,38,4,2,3,1,0,7,2
7514,59,2,1,1,2,1,1,54342.0,177,361,74,84,10,34,11,10,28,3,1,4,4,0,6,2
793,42,0,1,1,1,1,0,20895.0,45,631,24,18,3,17,3,0,4,2,0,3,1,0,9,1
10909,67,0,1,0,0,0,0,92344.0,1899,165,9,992,24,694,51,19,119,5,10,5,0,2,1,0
8702,39,2,1,1,2,1,1,26907.0,22,313,10,9,1,7,0,3,2,1,0,3,2,0,7,2
4791,35,0,1,1,2,1,1,44964.0,41,560,35,19,1,17,2,0,2,1,0,3,1,0,8,2
2963,36,0,1,0,0,0,0,75507.0,1440,58,56,709,93,374,104,80,80,8,6,6,1,0,3,0
8216,43,1,1,1,2,1,1,53761.0,325,261,7,158,0,76,13,7,71,4,4,3,6,0,5,2
8140,42,0,1,1,1,1,0,22682.0,95,269,51,10,14,29,4,2,36,2,1,4,3,0,4,1
10146,43,1,1,1,1,1,0,38887.0,42,119,17,25,1,13,0,0,3,1,0,3,1,0,7,1
5289,40,2,0,1,2,1,1,41658.0,72,597,30,8,4,12,15,4,29,1,1,2,2,0,4,2
2587,43,1,1,1,1,1,0,29791.0,20,45,21,14,0,6,0,0,0,2,0,3,2,0,5,1
4405,59,1,1,1,2,0,2,63915.0,789,334,2,622,7,115,30,0,15,6,3,12,2,0,5,3
8663,41,0,0,1,2,1,1,39996.0,15,38,85,11,0,3,0,0,1,1,0,2,1,0,6,2
2589,43,0,0,1,1,1,0,26759.0,59,142,65,25,3,16,8,5,2,2,1,3,2,0,6,1
3421,47,1,0,1,1,0,1,63841.0,908,434,64,635,15,100,20,7,131,9,3,9,1,0,6,3
10490,46,1,1,1,2,1,1,51039.0,417,566,11,100,64,79,65,0,109,6,2,4,2,0,7,2
4094,54,0,1,1,2,1,1,60544.0,289,673,92,201,2,43,3,5,35,5,1,5,4,0,6,2
9958,43,0,1,1,1,0,1,65685.0,769,92,54,642,14,49,0,7,57,9,2,9,1,0,5,3
2534,62,0,1,1,1,0,1,37716.0,188,69,4,97,1,41,6,2,41,4,1,3,2,0,7,2
4188,58,0,0,1,1,0,1,36864.0,354,685,53,204,5,39,17,0,89,5,2,4,3,0,8,2
6613,45,1,1,1,1,1,0,44511.0,727,625,39,513,7,133,46,14,14,8,4,8,6,0,8,3
10827,48,1,1,1,2,1,1,36947.0,146,691,49,88,3,21,4,1,29,3,0,4,4,0,9,2
5491,64,1,1,1,1,0,1,47352.0,319,444,70,172,12,112,8,0,15,6,1,5,4,0,7,2
8402,62,1,1,1,1,0,1,67087.0,794,194,40,329,35,222,130,35,43,7,5,8,2,0,4,3
8783,65,0,1,1,1,0,1,57045.0,454,659,40,296,13,104,11,13,17,4,2,9,3,0,3,3
10010,62,1,0,1,2,1,1,36957.0,152,661,43,100,2,16,2,1,31,3,2,2,4,0,9,2
618,38,1,1,1,1,0,1,69389.0,797,639,17,422,7,238,69,46,15,7,2,12,1,0,4,3
9121,43,0,1,1,1,1,0,80134.0,1690,405,40,1218,16,272,104,0,80,5,3,6,2,3,6,3
361,46,1,1,1,2,1,1,43142.0,20,131,84,5,1,7,2,1,4,1,0,2,1,0,7,2
4310,71,0,1,0,0,0,0,80589.0,1428,158,25,507,93,520,242,40,26,5,10,5,1,1,1,0
2678,25,0,0,1,1,1,0,34412.0,209,501,62,52,12,50,4,36,55,5,0,3,3,0,9,1
6376,36,0,0,1,1,1,0,57537.0,545,384,83,191,56,139,51,8,100,4,3,8,4,0,4,3
524,49,2,1,0,0,0,0,22634.0,96,529,47,2,23,11,8,6,46,2,1,2,1,0,8,1
10341,67,0,1,0,0,0,0,51315.0,222,126,45,68,28,39,16,30,41,2,2,5,1,0,2,1
5654,43,0,1,1,3,2,1,36026.0,61,105,34,20,4,10,6,4,17,2,0,3,2,0,6,2
4098,42,0,1,1,2,1,1,24639.0,44,152,3,20,3,16,0,4,1,2,0,4,3,0,6,2
5824,43,1,1,1,3,2,1,34578.0,8,79,1,7,0,1,0,0,0,1,0,2,1,0,6,2
7000,43,2,0,0,0,0,0,65704.0,817,259,18,279,172,74,38,8,246,2,10,10,1,0,1,0
2561,49,0,0,1,1,0,1,63810.0,1371,595,45,977,12,253,16,12,101,4,3,12,4,1,8,3
5229,46,1,1,1,1,0,1,54132.0,42,133,81,30,1,8,0,0,3,1,0,3,1,0,7,2
4086,56,0,1,0,0,0,0,18690.0,60,548,77,6,1,7,23,4,19,1,1,2,1,0,8,1
2428,45,0,1,1,1,1,0,28164.0,78,421,23,3,18,26,11,8,12,2,0,4,3,0,7,1
8254,41,1,1,1,1,1,0,34596.0,23,442,48,14,0,2,0,0,7,1,0,2,1,0,8,1
2836,43,1,1,1,1,1,0,43269.0,19,286,61,10,1,7,0,0,1,1,0,2,1,0,8,1
8418,57,2,0,1,2,1,1,38741.0,61,91,60,7,10,17,8,6,13,2,0,3,2,0,7,2
1362,43,0,0,0,0,0,0,31907.0,449,482,75,33,87,64,175,16,74,6,1,6,1,0,7,0
7152,32,1,1,1,1,1,0,27100.0,37,450,64,12,0,13,2,0,10,1,0,3,1,0,7,1
10033,42,2,0,1,1,1,0,31163.0,38,136,54,2,3,10,11,2,10,1,0,3,1,0,6,1
9349,30,0,1,0,0,0,0,92533.0,1131,192,84,693,21,118,110,147,42,6,5,11,1,2,2,0
274,42,0,0,1,2,1,1,34853.0,34,188,75,9,3,15,2,3,2,2,0,3,2,0,6,2
3388,48,0,0,1,2,1,1,70844.0,294,242,16,129,26,67,3,67,2,6,1,5,5,0,7,2
922,36,2,1,1,2,1,1,31086.0,48,421,79,16,2,11,3,0,16,1,1,2,2,1,8,2
8588,54,0,1,1,2,1,1,60544.0,289,673,92,201,2,43,3,5,35,5,1,5,4,0,6,2
2518,29,2,1,0,0,0,0,20491.0,30,520,16,5,4,5,4,2,10,0,1,2,1,0,7,1
574,51,0,1,0,0,0,0,42523.0,125,67,96,14,36,11,3,26,35,1,1,4,1,0,2,1
3220,32,0,1,1,1,1,0,39922.0,156,500,30,29,12,59,19,1,36,3,0,4,2,0,8,1
5967,63,0,1,1,2,1,1,33402.0,70,346,60,26,2,19,10,5,8,2,1,3,3,0,8,2
1183,66,1,1,1,2,1,1,36408.0,22,281,11,9,1,4,3,2,3,1,0,2,1,0,6,2
6856,36,0,1,1,1,1,0,21645.0,65,664,75,14,0,23,4,5,19,3,0,3,3,0,9,1
4530,67,1,0,0,0,0,0,78427.0,1930,613,36,972,19,595,180,26,138,3,7,10,3,1,3,0
1553,69,0,1,0,0,0,0,82657.0,2283,275,71,966,168,672,246,105,126,7,5,10,1,2,4,0
4682,57,0,1,0,0,0,0,51876.0,310,257,88,99,27,102,28,48,6,2,2,8,1,0,1,0
8204,44,2,1,0,0,0,0,78041.0,1319,560,93,482,35,553,72,160,17,4,4,9,1,0,2,0
5221,58,0,1,1,1,0,1,52852.0,879,575,93,714,8,99,11,0,47,10,7,5,4,1,8,3
1232,33,1,1,0,0,0,0,70038.0,1244,247,54,587,54,348,71,54,130,4,4,8,1,0,2,0
1927,42,2,1,1,1,0,1,69401.0,690,98,41,399,27,159,58,8,39,4,4,5,4,0,2,3
5788,43,0,1,1,1,1,0,46053.0,209,497,46,56,10,92,19,7,25,3,2,4,3,0,5,1
6652,50,0,1,0,0,0,0,77343.0,1134,20,28,227,151,573,98,54,31,3,4,9,1,0,1,0
6246,62,0,0,0,0,0,0,73892.0,1507,228,40,703,102,601,0,58,43,3,11,8,1,0,1,0
5975,48,1,0,1,1,1,0,40304.0,57,272,82,37,0,17,0,0,3,2,0,3,1,0,7,1
6875,50,1,1,0,0,0,0,32727.0,529,670,38,167,13,180,86,13,70,7,3,5,2,0,8,1
4399,46,0,1,0,0,0,0,68695.0,1091,4,3,458,81,356,106,50,40,4,4,7,1,0,2,0
4042,44,0,0,1,1,0,1,43300.0,180,624,87,91,3,52,2,1,31,4,0,4,3,0,8,2
2157,43,0,1,1,2,1,1,26290.0,77,533,49,15,8,16,11,5,22,2,0,4,4,0,6,2
10133,45,0,0,0,0,0,0,93790.0,2349,137,16,1302,68,731,89,114,45,6,7,12,0,3,2,0
2525,41,1,1,0,0,0,0,38410.0,534,653,65,153,64,123,116,64,14,5,2,9,2,0,6,0
8233,65,1,0,1,1,0,1,64866.0,556,154,9,508,5,21,7,5,10,7,3,7,4,1,5,3
9483,56,0,1,1,1,0,1,57957.0,637,314,24,290,59,177,77,5,29,4,6,8,7,0,3,3
2945,60,1,1,1,2,1,1,46015.0,46,77,25,38,0,2,0,0,6,1,0,3,1,2,7,2
10403,37,0,1,1,1,1,0,16531.0,44,11,43,2,13,6,7,5,11,3,0,3,3,0,7,1
5074,29,1,1,1,1,1,0,28072.0,47,356,10,30,0,10,2,0,5,1,0,3,1,0,7,1
10524,52,1,0,1,1,0,1,49476.0,795,374,29,386,23,95,54,41,196,2,11,5,4,0,2,3
4690,62,0,1,1,1,0,1,50725.0,586,501,45,443,10,75,0,10,48,8,1,8,4,0,8,3
7521,63,0,1,0,0,0,0,83844.0,1574,413,57,901,31,345,75,31,191,4,4,11,1,1,1,0
7196,65,1,1,1,2,1,1,41145.0,13,141,20,9,0,3,0,0,1,0,0,3,1,0,3,2
4406,45,0,1,1,1,0,1,67419.0,1471,529,29,846,84,352,91,56,42,9,4,8,4,0,5,3
9672,45,2,1,1,2,1,1,23162.0,65,190,82,8,3,9,19,4,22,1,1,3,3,0,6,2
4864,38,0,1,1,1,1,0,34380.0,175,423,68,72,7,58,13,1,24,4,1,3,4,0,8,1
4706,49,0,0,1,1,0,1,34704.0,40,428,65,29,0,5,0,1,5,1,0,3,1,0,5,2
4070,46,1,1,1,2,0,2,94871.0,1078,666,99,169,24,553,188,0,144,8,5,4,1,2,7,3
25,57,0,1,1,1,0,1,65148.0,1115,590,9,460,35,422,33,12,153,6,6,7,2,0,4,3
3697,61,0,1,1,1,0,1,39898.0,134,502,20,69,8,26,12,7,12,3,0,4,2,0,7,2
217,59,1,0,0,0,0,0,64857.0,1540,583,78,556,14,717,210,0,43,7,5,10,1,0,4,0
4220,45,1,1,1,1,0,1,59892.0,87,239,26,73,0,13,0,1,0,2,1,3,1,0,3,2
5286,28,1,0,0,0,0,0,41020.0,217,244,68,112,1,54,7,7,36,3,2,4,1,0,3,1
9559,54,1,1,1,1,0,1,57072.0,1034,156,79,944,0,60,0,0,30,7,5,13,2,1,5,3
2849,36,0,0,1,1,0,1,60474.0,1180,454,25,265,199,303,234,9,170,10,2,12,7,0,7,3
7787,55,0,1,1,1,0,1,62807.0,819,667,83,526,28,135,10,21,99,5,3,12,3,0,5,3
3102,34,2,1,1,1,1,0,19414.0,32,256,32,2,3,12,3,5,7,1,0,3,1,0,8,1
5868,35,0,1,1,1,1,0,19107.0,46,311,49,2,4,9,10,5,16,1,0,3,2,0,7,1
8370,39,2,1,1,1,0,1,75484.0,1159,696,50,378,97,259,197,194,34,7,3,6,2,0,4,3
9988,39,1,0,1,1,0,1,70379.0,860,483,84,553,25,142,65,67,8,6,3,13,3,0,4,3
2939,45,1,1,0,0,0,0,79419.0,1631,7,96,751,127,687,20,15,31,4,6,4,1,0,2,0
5529,69,1,1,1,3,2,1,64014.0,444,19,56,406,0,30,0,0,8,8,2,5,7,1,7,2
9743,60,0,1,1,1,0,1,76998.0,1910,534,85,1449,89,161,69,35,107,11,8,8,2,1,6,3
5763,43,1,1,1,1,1,0,49854.0,380,231,63,123,17,171,39,0,30,6,2,5,5,0,6,2
3478,44,1,1,1,2,1,1,60585.0,736,370,17,267,42,309,55,42,21,7,4,9,10,0,5,3
7494,65,1,0,1,2,1,1,42873.0,269,524,11,209,0,40,3,2,15,6,1,4,4,0,8,2
1763,27,0,1,0,0,0,0,87679.0,2524,337,62,1259,172,815,97,148,33,7,11,10,1,3,4,0
7250,37,0,1,1,1,1,0,57867.0,612,271,48,344,35,178,15,23,17,7,2,9,7,0,6,3
2005,25,0,1,1,1,1,0,35765.0,75,200,86,22,3,30,0,5,15,2,0,4,2,0,6,1
10770,56,0,1,0,0,0,0,65492.0,1045,154,73,247,161,295,210,85,47,4,7,13,2,0,2,0
6885,38,0,0,1,1,1,0,32952.0,55,210,36,38,0,12,3,1,1,2,0,3,1,0,7,1
2072,46,1,1,1,1,0,1,53374.0,1064,682,34,896,10,101,13,10,34,4,2,9,6,1,9,3
9463,56,0,1,1,1,0,1,71706.0,1443,593,16,931,56,253,91,98,14,9,5,7,4,0,5,3
6318,27,0,1,0,0,0,0,68487.0,1366,532,48,758,12,385,33,89,89,9,7,13,1,0,4,0
4093,40,1,1,1,2,1,1,53253.0,436,503,61,216,9,57,20,9,125,4,3,5,7,0,5,3
5751,42,2,0,1,1,1,0,31163.0,38,136,54,2,3,10,11,2,10,1,0,3,1,0,6,1
3340,38,0,1,1,1,1,0,42014.0,436,681,56,244,15,108,4,15,50,7,1,6,6,0,8,1
3594,42,1,1,1,2,1,1,54108.0,747,601,74,539,6,91,8,6,97,8,2,9,13,0,8,3
3584,60,1,0,0,0,0,0,49667.0,1396,678,35,1181,26,120,17,13,39,5,10,5,2,1,8,0
3643,41,1,1,0,0,0,0,63206.0,928,101,65,750,8,125,11,8,26,4,3,6,1,1,2,0
851,43,1,1,1,2,1,1,57136.0,642,355,48,306,5,109,21,109,92,5,2,10,9,0,6,3
7706,40,2,1,1,1,0,1,46772.0,1048,599,88,350,104,189,197,151,57,11,8,5,6,1,8,3
3967,44,1,1,0,0,0,0,78931.0,943,247,19,331,197,170,58,152,35,2,8,13,1,0,1,0
10128,57,0,1,1,1,0,1,53977.0,907,386,21,620,16,165,0,24,82,5,5,12,5,0,5,3
486,27,0,1,0,0,0,0,84219.0,1198,147,27,434,137,400,45,137,45,3,4,10,1,0,1,0
9,40,1,0,1,2,1,1,46098.0,120,680,86,57,0,27,0,0,36,3,2,2,4,0,8,2
9451,50,0,1,1,1,0,1,73538.0,1658,581,92,811,76,428,99,137,107,10,4,9,3,0,7,3
9264,29,0,1,0,0,0,0,79529.0,1638,63,1,423,42,706,73,197,197,4,8,9,1,0,2,0
3865,38,2,1,0,0,0,0,20981.0,73,425,14,2,12,10,6,13,30,3,1,2,1,0,8,1
2853,35,0,0,1,1,1,0,51766.0,275,110,74,60,51,87,6,20,51,4,2,4,2,0,5,1
1490,53,0,1,1,1,0,1,55759.0,854,578,84,675,0,85,10,7,77,10,3,8,5,0,8,3
6310,37,0,1,1,1,1,0,33039.0,78,293,4,30,8,12,8,8,12,2,0,4,1,0,5,1
10380,43,1,1,1,1,1,0,37787.0,106,282,50,40,1,40,4,3,18,3,0,3,1,0,8,1
3887,45,0,0,1,1,1,0,27242.0,106,595,2,3,17,26,20,1,39,2,0,3,2,0,9,1
4278,32,1,0,0,0,0,0,87188.0,1923,391,73,910,111,724,49,74,55,10,2,6,1,0,3,0
8643,44,0,1,0,0,0,0,69930.0,1662,399,21,252,98,827,219,70,196,4,5,12,1,0,3,0
1998,39,0,0,1,1,1,0,37697.0,84,142,82,34,6,21,11,4,8,2,1,3,1,0,6,1
10795,42,1,1,1,1,1,0,37401.0,48,54,14,19,3,19,3,1,3,2,0,3,2,0,7,1
11110,42,0,0,1,1,1,0,3502.0,5,442,56,2,1,1,0,0,1,0,0,0,0,0,14,1
2408,39,0,1,1,2,1,1,58597.0,733,586,20,490,0,184,10,28,21,7,4,9,12,0,7,3
202,67,1,0,0,0,0,0,82032.0,1234,85,54,332,194,377,149,125,57,4,6,7,0,0,1,0
7998,57,0,1,1,2,1,1,28087.0,112,565,77,53,8,17,13,0,21,2,2,2,3,0,7,2
830,28,1,0,0,0,0,0,74004.0,1658,125,5,784,48,560,42,176,48,4,6,4,1,2,3,0
3536,55,0,1,1,1,0,1,19740.0,55,462,65,7,11,3,10,4,20,1,1,3,2,0,5,2
6050,40,2,1,1,1,0,1,57036.0,1513,565,33,1171,43,219,19,14,47,6,3,13,4,1,9,3
125,57,2,1,1,2,1,1,53083.0,271,410,65,215,7,33,3,0,13,5,1,5,6,1,7,2
3463,40,1,1,1,1,0,1,69283.0,904,15,41,674,62,134,0,26,8,7,3,13,4,0,5,3
2804,40,1,0,1,2,1,1,46098.0,120,680,86,57,0,27,0,0,36,3,2,2,4,0,8,2
3745,27,2,1,1,1,1,0,23331.0,103,663,92,5,36,7,0,10,45,3,0,3,2,0,8,1
9771,27,2,0,1,1,1,0,23331.0,269,632,97,104,20,101,24,15,5,5,1,5,6,0,9,1
451,26,0,0,1,1,1,0,9255.0,22,191,91,9,0,7,2,0,4,1,1,2,1,0,8,1
10530,56,1,0,0,0,0,0,67786.0,1156,204,0,431,82,441,80,20,102,3,6,6,1,0,1,0
1079,44,1,1,1,1,0,1,71969.0,1086,621,59,1000,0,76,0,0,10,3,4,9,3,1,8,3
8920,48,1,0,1,1,1,0,59235.0,1128,533,4,448,40,469,80,0,91,11,2,12,3,0,7,3
6678,26,0,1,1,1,1,0,31928.0,72,93,5,33,4,24,4,2,5,3,0,4,2,0,7,1
3852,54,1,1,1,2,1,1,74881.0,964,478,48,505,72,270,36,27,54,9,2,12,4,0,5,3
528,37,0,1,0,0,0,0,65819.0,1383,577,99,267,38,701,149,165,63,5,4,10,1,0,3,0
73,62,1,0,1,3,1,2,51411.0,18,399,81,14,0,3,0,0,1,0,0,3,1,0,5,2
5589,51,0,0,1,1,0,1,51983.0,793,667,95,631,0,115,10,7,30,9,2,10,3,0,7,3
10212,29,1,1,1,1,1,0,42386.0,100,532,43,65,4,16,0,4,11,3,0,3,1,0,8,1
6365,28,2,1,0,0,0,0,30390.0,80,300,5,10,12,12,25,1,20,2,0,3,1,0,6,1
5636,52,0,0,0,0,0,0,30983.0,167,597,50,51,4,50,12,1,49,4,0,3,1,0,8,1
591,58,0,0,1,1,0,1,66033.0,677,525,76,293,35,179,46,59,65,8,3,7,2,0,7,3
2217,40,2,1,1,2,1,1,37284.0,23,457,46,11,1,2,2,1,6,0,0,3,1,0,6,2
